class,ac_000,ag_006,ah_000,ay_006,ay_008,az_004,cd_000,cs_006,cv_000,du_000,eb_000
25526,neg,556.0,2807982.0,1845176.0,2552896.0,498356.0,2746376.0,1209600.0,1337686.0,3131998.0,72060.0,30407520.0
25530,neg,0.0,979140.0,1149730.0,639698.0,1727978.0,1151718.0,1209600.0,1458134.0,2191212.0,0.0,0.0
25531,neg,234.0,1651970.0,1295912.0,373436.0,784640.0,2084746.0,1209600.0,550160.0,2339932.0,3280.0,1840520.0
25536,neg,386.0,1223452.0,1583224.0,2265436.0,735330.0,1389408.0,1209600.0,1026732.0,842456.0,4214040.0,150610.0
25537,neg,1042.0,2263670.0,1556640.0,1887900.0,35104.0,2760036.0,1209600.0,859654.0,2985388.0,42120.0,11550680.0
25538,neg,404.0,662410.0,1175448.0,1276812.0,1060248.0,1046042.0,1209600.0,875530.0,2181324.0,57720.0,39954790.0
25542,neg,98.0,2402938.0,1249922.0,1103990.0,289600.0,2555776.0,1209600.0,390704.0,2856550.0,8415100.0,8778670.0
25546,neg,1312.0,1291510.0,1044674.0,412556.0,0.0,1396960.0,1209600.0,529006.0,1330866.0,1137540.0,2150780.0
25551,neg,164.0,3374394.0,2252826.0,1868686.0,1089316.0,2740356.0,1209600.0,2411804.0,4138682.0,29397780.0,19286480.0
25553,neg,2130706432.0,2004328.0,1351494.0,899750.0,266482.0,102214.0,1209600.0,921584.0,2283900.0,7972780.0,1048200.0
25554,neg,2614.0,3577784.0,3181802.0,3382388.0,817066.0,4911286.0,1209600.0,793130.0,6137722.0,220480.0,264350.0
25555,neg,862.0,2829354.0,2028784.0,1549366.0,1550664.0,3716660.0,1209600.0,1279368.0,3502318.0,555980.0,0.0
25556,neg,210.0,2492804.0,1616168.0,2559650.0,674094.0,2804852.0,1209600.0,927406.0,2885968.0,8767520.0,810170.0
25559,neg,2130706432.0,2283916.0,4070474.0,323852.0,3507172.0,108480.0,1209600.0,1139826.0,8562628.0,24047520.0,0.0
25560,neg,454.0,890464.0,1154708.0,807038.0,23594.0,1108390.0,1209600.0,544704.0,1825316.0,624940.0,1779550.0
25562,neg,1556.0,2521008.0,1828200.0,2802134.0,68856.0,3183654.0,1209600.0,431084.0,3460206.0,95660.0,3630930.0
25564,neg,2630.0,5793524.0,19145878.0,1189646.0,15710234.0,23369344.0,1209600.0,1879430.0,7395114.0,870780.0,109185270.0
25568,neg,556.0,3447962.0,2684598.0,3322316.0,821068.0,3454020.0,1209600.0,1720382.0,5574434.0,26267040.0,2035780.0
25571,neg,92.0,1383450.0,1161414.0,1965724.0,199926.0,1817928.0,1209600.0,790046.0,2177100.0,131280.0,0.0
25572,neg,2130706432.0,1986024.0,1422030.0,2346730.0,181550.0,163474.0,1209600.0,922.0,2394428.0,9978080.0,102810.0
25573,neg,2130706432.0,1724370.0,1054374.0,519252.0,674028.0,35358.0,1209600.0,565914.0,1919446.0,4108900.0,0.0
25574,neg,368.0,1879486.0,1386504.0,792994.0,340942.0,2270916.0,1209600.0,301352.0,2512342.0,25860.0,3039410.0
25582,neg,1244.0,1774548.0,3406100.0,31326.0,5238022.0,89108.0,1209600.0,3113436.0,4701928.0,2042880.0,111068980.0
25583,neg,2130706434.0,1872270.0,1308954.0,1489412.0,48932.0,266064.0,1209600.0,667722.0,2349990.0,9924440.0,2717360.0
25584,neg,1172.0,2476708.0,2472334.0,1643134.0,3464326.0,130262.0,1209600.0,677962.0,4450302.0,214900.0,2338780.0
25587,neg,382.0,1151258.0,1268360.0,1447642.0,155688.0,102310.0,1209600.0,967538.0,2397734.0,27280.0,12389250.0
25589,neg,204.0,3215816.0,6016586.0,112846.0,6946724.0,284158.0,1209600.0,519270.0,9198968.0,94620.0,13627340.0
25591,neg,326.0,1686862.0,1066370.0,1660376.0,47928.0,1808208.0,1209600.0,739002.0,1096962.0,1735480.0,420290.0
25592,neg,1448.0,3371170.0,2221194.0,138766.0,4622794.0,2252872.0,1209600.0,1100770.0,2906206.0,282900.0,915730.0
25594,neg,222.0,1598496.0,1278274.0,1211614.0,14820.0,1431190.0,1209600.0,771442.0,2201494.0,48920.0,956130.0
25597,neg,620.0,1330456.0,1299072.0,1848986.0,28024.0,1875854.0,1209600.0,901734.0,2287052.0,211580.0,3901470.0
25598,neg,2130706432.0,1214516.0,1067846.0,757016.0,0.0,105902.0,1209600.0,137592.0,1787632.0,11227300.0,1341040.0
25602,neg,2130706432.0,2725696.0,2189588.0,3270746.0,792924.0,5040.0,1209600.0,883820.0,4041296.0,18988100.0,1171080.0
25606,neg,0.0,386492.0,764868.0,0.0,1878738.0,26928.0,1209600.0,460514.0,1459734.0,0.0,0.0
25607,neg,1200.0,427076.0,1153534.0,161622.0,1143832.0,1009672.0,1209600.0,791788.0,2156648.0,46080.0,1317210.0
25608,neg,1094.0,2003866.0,1178086.0,781594.0,1908.0,1922392.0,1209600.0,141432.0,1490778.0,15656380.0,1176750.0
25609,neg,2130706432.0,2141106.0,1860762.0,1467700.0,4.0,3139604.0,1209600.0,496520.0,2865842.0,21778000.0,7525450.0
25612,neg,7010.0,2723902.0,2879488.0,6174984.0,0.0,4473518.0,1209600.0,1206098.0,3507646.0,7814360.0,5858710.0
25614,neg,444.0,1825548.0,1358196.0,1663574.0,636590.0,1786636.0,1209600.0,647302.0,2298460.0,730020.0,719160.0
25616,neg,2130706434.0,2410940.0,1534962.0,1174724.0,363824.0,2216844.0,1209600.0,263744.0,3181536.0,1442640.0,0.0
25617,neg,504.0,2086684.0,1443494.0,1856360.0,195282.0,2606468.0,1209600.0,564828.0,2755766.0,79000.0,9324160.0
25618,neg,2880.0,0.0,24063440.0,0.0,0.0,0.0,1209600.0,0.0,34529566.0,132540.0,669810630.0
25619,neg,696.0,2077048.0,1411706.0,1249744.0,773868.0,2419826.0,1209600.0,1153392.0,2692602.0,122460.0,4839960.0
25623,neg,520.0,1778612.0,1194940.0,910274.0,114544.0,2194980.0,1209600.0,347268.0,989862.0,3177240.0,363110.0
25633,neg,2130706480.0,2323074.0,1566168.0,2591984.0,149430.0,3305168.0,1209600.0,410.0,2534408.0,23962420.0,4621170.0
25634,neg,442.0,1644656.0,1672302.0,2802314.0,283778.0,2125132.0,1209600.0,746332.0,3109688.0,120400.0,11897240.0
25638,neg,568.0,1694490.0,1210886.0,724886.0,5930.0,1883376.0,1209600.0,660270.0,2142270.0,8700.0,1173220.0
25639,neg,2130706432.0,1743386.0,1262900.0,610344.0,1180648.0,1962792.0,1209600.0,328004.0,2264826.0,6250820.0,716370.0
25642,neg,1080.0,3402828.0,2690624.0,2172544.0,268506.0,4490212.0,1209600.0,957346.0,4527612.0,1088680.0,9447210.0
25645,neg,102.0,1367466.0,1174772.0,1774016.0,187144.0,1625238.0,1209600.0,603602.0,2153144.0,4100.0,1308820.0
25646,neg,2130706432.0,1776324.0,1322538.0,1702892.0,265878.0,213958.0,1209600.0,730824.0,2569126.0,8691400.0,7962690.0
25650,neg,2130706442.0,1466946.0,1060980.0,323058.0,1883360.0,1854834.0,1209600.0,180172.0,1902770.0,8139760.0,0.0
25651,neg,2130706436.0,1194892.0,946496.0,842836.0,1654.0,1645954.0,1209600.0,596870.0,1128494.0,16856380.0,3222980.0
25652,neg,86.0,1734216.0,1010560.0,1551274.0,119722.0,2052524.0,1209600.0,566596.0,541270.0,2487700.0,37293240.0
25655,neg,218.0,744990.0,1243842.0,49806.0,1376804.0,48274.0,1209600.0,374192.0,2687230.0,500520.0,27206550.0
25656,neg,1432.0,6855784.0,5905902.0,6094844.0,1408892.0,8260302.0,1209600.0,547340.0,8494240.0,2930500.0,11382930.0
25657,neg,514.0,1713744.0,1288850.0,943718.0,1086948.0,936118.0,1209600.0,93570.0,2068634.0,233860.0,31798070.0
25660,neg,1268.0,1836194.0,1590568.0,906454.0,781410.0,2638960.0,1209600.0,770424.0,1815944.0,2447020.0,1175790.0
25663,neg,2130706434.0,854020.0,517152.0,89022.0,0.0,934766.0,1209600.0,220798.0,439230.0,13073480.0,382840.0
25666,neg,576.0,1894160.0,1071760.0,1062630.0,13590.0,1890550.0,1209600.0,290390.0,1655046.0,1485380.0,1976410.0
25670,neg,2130706440.0,6980426.0,4553276.0,1167202.0,1064.0,7779738.0,1209600.0,3208754.0,594200.0,106357700.0,29200280.0
25672,neg,2130706432.0,3326894.0,2628638.0,2917608.0,127498.0,166546.0,1209600.0,1285472.0,5315754.0,18981140.0,0.0
25674,neg,316.0,1626612.0,1514678.0,1159864.0,193202.0,103548.0,1209600.0,302102.0,2300594.0,442460.0,42341500.0
25680,neg,516.0,1359178.0,1199052.0,420788.0,548596.0,12180.0,1209600.0,762624.0,2113914.0,189960.0,10514030.0
25681,neg,674.0,223414.0,2296242.0,30718.0,1585798.0,15810.0,1209600.0,251588.0,6980268.0,47453820.0,46206540.0
25683,neg,2130706432.0,5887954.0,4326636.0,7759524.0,188472.0,1276084.0,1209600.0,3708986.0,7482322.0,21440800.0,46540740.0
25684,neg,1258.0,3388310.0,2572360.0,1940120.0,307768.0,3936200.0,1209600.0,1595930.0,4247864.0,93420.0,1606710.0
25685,neg,2208.0,286360.0,3707706.0,35900.0,6070190.0,20196.0,1209600.0,708982.0,9287646.0,16000.0,6570750.0
25686,neg,2130706432.0,1434948.0,1443300.0,103076.0,282802.0,1689558.0,1209600.0,896294.0,2736272.0,8068200.0,3880980.0
25687,neg,324.0,1883404.0,1138132.0,148906.0,2111000.0,2304492.0,1209600.0,177714.0,2014018.0,1038240.0,5154780.0
25689,neg,856.0,2123988.0,1488192.0,1836480.0,230322.0,2955990.0,1209600.0,994738.0,3020706.0,214520.0,1958310.0
25690,neg,470.0,2221154.0,1503908.0,20506.0,3190490.0,2294694.0,1209600.0,1043262.0,2710176.0,17840.0,1017580.0
25692,neg,966.0,42658.0,731546.0,0.0,914030.0,439182.0,1209600.0,73628.0,1360120.0,32840.0,0.0
25693,neg,238.0,2297590.0,1903254.0,244292.0,550360.0,2252492.0,1209600.0,1202130.0,2766148.0,893500.0,3037060.0
25694,neg,1314.0,2044598.0,1769606.0,1494036.0,211362.0,2346838.0,1209600.0,644412.0,3199070.0,133500.0,1020810.0
25699,neg,490.0,56362.0,1581108.0,11516.0,2601252.0,1319850.0,1209600.0,745548.0,2448006.0,147840.0,762540.0
25700,neg,2130706432.0,2013394.0,1294952.0,380980.0,1450802.0,188830.0,1209600.0,804406.0,1669042.0,15901420.0,344970.0
25702,neg,572.0,1861832.0,1456378.0,1699974.0,848262.0,2057592.0,1209600.0,814484.0,2430302.0,6740.0,4056910.0
25704,neg,2130706434.0,1665990.0,1203038.0,62356.0,2594048.0,474676.0,1209600.0,446542.0,2266648.0,6687720.0,3088950.0
25705,neg,2130706434.0,1166548.0,956788.0,1196732.0,156768.0,664862.0,1209600.0,724924.0,1624044.0,3643220.0,0.0
25706,neg,164.0,1201108.0,1097282.0,434102.0,32682.0,30974.0,1209600.0,751488.0,1616850.0,1047140.0,1016030.0
25709,neg,1280.0,1814620.0,1286744.0,802950.0,471686.0,1916482.0,1209600.0,627822.0,2445918.0,18680.0,759420.0
25711,neg,7124.0,2425306.0,1992252.0,1717022.0,0.0,2440086.0,1209600.0,1026610.0,2503998.0,1918680.0,2846860.0
25712,pos,2130706432.0,1630774.0,1593482.0,1239764.0,1425134.0,2330280.0,1209600.0,1732514.0,3100202.0,8445400.0,24309870.0
25713,neg,2130706434.0,2340928.0,1659566.0,1391210.0,682064.0,461334.0,1209600.0,443434.0,3206334.0,17961220.0,21496080.0
25716,neg,422.0,8574.0,988880.0,303036.0,270512.0,634.0,1209600.0,207868.0,2056782.0,12240.0,2367670.0
25717,neg,322.0,52474.0,990758.0,216466.0,775168.0,3480.0,1209600.0,373794.0,2709902.0,9753120.0,0.0
25719,neg,2130706432.0,4210446.0,3422630.0,6504496.0,17838.0,377992.0,1209600.0,2138900.0,0.0,62198060.0,179170.0
25720,neg,4972.0,1843004.0,1086096.0,188554.0,578474.0,1762406.0,1209600.0,415288.0,1892398.0,542220.0,1983450.0
25724,neg,1170.0,1585160.0,1465092.0,661034.0,323134.0,94262.0,1209600.0,826192.0,2050644.0,506520.0,0.0
25727,neg,990.0,1626664.0,1060892.0,1062304.0,314674.0,1651120.0,1209600.0,707486.0,2024688.0,64000.0,1218300.0
25728,neg,2458.0,3542622.0,2675098.0,4751884.0,843050.0,3960490.0,1209600.0,696996.0,4735238.0,1902500.0,24117560.0
25731,neg,438.0,1223314.0,827088.0,1114200.0,190052.0,1574472.0,1209600.0,401106.0,1445282.0,5338140.0,28575520.0
25736,neg,440.0,2591182.0,1686236.0,1356312.0,1942426.0,1578066.0,1209600.0,1419590.0,3276426.0,26760.0,297490.0
25742,neg,878.0,133106.0,1112272.0,13430.0,1294344.0,73124.0,1209600.0,1433682.0,2196776.0,12017020.0,34064230.0
25743,neg,2130706436.0,719850.0,1026722.0,1532064.0,1256.0,1581438.0,1209600.0,235330.0,1504782.0,16204600.0,0.0
25748,neg,266.0,1176394.0,880678.0,312550.0,473482.0,1515846.0,1209600.0,260426.0,1691734.0,578400.0,0.0
25749,neg,294.0,229722.0,434028.0,660782.0,155476.0,544930.0,1209600.0,319116.0,867568.0,25020.0,13389500.0
25750,neg,482.0,3989124.0,2340518.0,1202152.0,352364.0,3956598.0,1209600.0,679198.0,1989268.0,8619100.0,3686040.0
25751,neg,358.0,1180514.0,1172284.0,866106.0,171296.0,36474.0,1209600.0,528672.0,2058892.0,16580.0,0.0
25755,neg,438.0,1238240.0,882540.0,850520.0,0.0,1260156.0,1209600.0,325180.0,1052052.0,1370780.0,0.0
25757,neg,126.0,1243750.0,1021374.0,495174.0,157080.0,1334624.0,1209600.0,862178.0,1844110.0,354680.0,0.0
25758,neg,2130706432.0,1507906.0,959258.0,592588.0,43708.0,1917644.0,1209600.0,446806.0,2149406.0,6650000.0,0.0
25759,neg,390.0,1400512.0,1111378.0,330778.0,2.0,1071556.0,1209600.0,389550.0,2068058.0,14454800.0,521570.0
25763,neg,480.0,1511966.0,1249558.0,1107680.0,600810.0,1702534.0,1209600.0,578618.0,2347574.0,36900.0,2977910.0
25765,neg,158.0,1957314.0,1006832.0,1148666.0,642946.0,1994900.0,1209600.0,132168.0,2122696.0,331020.0,1506380.0
25766,neg,2130706432.0,232208.0,442252.0,78994.0,583904.0,7314.0,1209600.0,160644.0,250288.0,255480.0,3396030.0
25767,neg,6384.0,1028426.0,1782978.0,3836984.0,15406.0,3024364.0,1209600.0,1210754.0,1877930.0,7220240.0,39834780.0
25770,neg,438.0,0.0,1250248.0,0.0,0.0,0.0,1209600.0,0.0,0.0,14865680.0,11588870.0
25772,neg,2130706432.0,2559238.0,1789110.0,2504798.0,48354.0,45906.0,1209600.0,163008.0,3935126.0,14089600.0,316890.0
25774,neg,2130706432.0,4423622.0,2906600.0,788040.0,5287188.0,5584684.0,1209600.0,278444.0,0.0,4601540.0,1094390.0
25775,neg,376.0,1816200.0,1211230.0,650428.0,0.0,2587056.0,1209600.0,664926.0,2428616.0,1234200.0,1231500.0
25778,neg,714.0,1547528.0,1077142.0,1114946.0,261560.0,1870054.0,1209600.0,342910.0,2213762.0,44300.0,8405610.0
25779,neg,368.0,2705146.0,2270022.0,2117096.0,616548.0,4142222.0,1209600.0,1001686.0,4274294.0,594880.0,4293910.0
25781,neg,2130706432.0,571908.0,847628.0,262666.0,1677364.0,1568238.0,1209600.0,499716.0,1135674.0,2699520.0,11444500.0
25782,neg,98.0,1459160.0,1169796.0,1419982.0,222810.0,1562328.0,1209600.0,543936.0,2443400.0,114180.0,722290.0
25790,neg,1692.0,758690.0,644808.0,89810.0,0.0,1195890.0,1209600.0,278398.0,1172738.0,3647180.0,91830.0
25792,neg,590.0,1716666.0,893788.0,89968.0,1542986.0,1109302.0,1209600.0,630750.0,1793824.0,69080.0,940780.0
25793,neg,70.0,1136.0,6230.0,0.0,36820.0,56.0,1209600.0,6184.0,2518.0,9000.0,0.0
25799,neg,212.0,1891388.0,1727084.0,2990044.0,536834.0,2732408.0,1209600.0,285786.0,3106048.0,64840.0,25223850.0
25800,neg,8760.0,3354174.0,3068314.0,1032302.0,2.0,5064322.0,1209600.0,964958.0,4942316.0,26117980.0,14451690.0
25803,neg,810.0,1738806.0,1283752.0,2354702.0,262866.0,2118744.0,1209600.0,657048.0,2331556.0,3290100.0,12641680.0
25806,neg,94.0,3905592.0,2223370.0,316788.0,2258132.0,3957370.0,1209600.0,1577746.0,4571838.0,270340.0,74789620.0
25809,neg,410.0,0.0,5501828.0,0.0,0.0,0.0,1209600.0,0.0,10505926.0,34320.0,1786550.0
25811,neg,466.0,1008952.0,795826.0,922546.0,239092.0,1450114.0,1209600.0,345056.0,158256.0,12430280.0,1390940.0
25813,neg,312.0,5266.0,1069622.0,50326.0,690480.0,11836.0,1209600.0,776.0,2266476.0,5205480.0,5287020.0
25818,neg,1384.0,0.0,3172886.0,0.0,0.0,0.0,1209600.0,0.0,0.0,34788740.0,7536680.0
25821,neg,386.0,2323824.0,4801968.0,931124.0,275808.0,2710732.0,1209600.0,450.0,7072410.0,315460.0,5316740.0
25825,neg,124.0,1499710.0,1286958.0,1699238.0,329584.0,1428994.0,1209600.0,445176.0,2274410.0,5260.0,1737510.0
25826,neg,2130706434.0,669422.0,1436360.0,127650.0,197286.0,2740.0,1209600.0,286488.0,2369802.0,8757240.0,1685720.0
25828,neg,2130706434.0,1774952.0,1180934.0,195710.0,978612.0,101270.0,1209600.0,261822.0,2337084.0,7113680.0,1311100.0
25829,neg,158.0,2211816.0,1654774.0,1647604.0,565796.0,2717598.0,1209600.0,809764.0,2719278.0,41540.0,1882980.0
25831,neg,120.0,120036.0,914346.0,0.0,1460998.0,238002.0,1209600.0,1182380.0,1668640.0,7264140.0,34610890.0
25832,neg,2130706434.0,3917540.0,2569634.0,744078.0,2986972.0,5061158.0,1209600.0,774390.0,5176396.0,11482780.0,1073300.0
25836,neg,3842.0,6733238.0,5463970.0,6880070.0,0.0,7624750.0,1209600.0,4373044.0,10762770.0,153540.0,6053090.0
25838,neg,5152.0,1837884.0,1735096.0,159544.0,0.0,3177096.0,1209600.0,909584.0,3374940.0,13450500.0,1213030.0
25841,neg,2130706432.0,2635198.0,1563160.0,1180908.0,801810.0,2505482.0,1209600.0,726318.0,3008302.0,12438280.0,7687110.0
25842,neg,546.0,1438550.0,1157052.0,846202.0,534640.0,1990974.0,1209600.0,989258.0,2154550.0,67940.0,297210.0
25843,neg,358.0,2388342.0,1905972.0,2244442.0,755636.0,2844450.0,1209600.0,517996.0,3839142.0,431520.0,14443380.0
25844,neg,288.0,1412828.0,903142.0,544150.0,232064.0,1691658.0,1209600.0,290938.0,1815596.0,114400.0,366450.0
25856,neg,2528.0,2938890.0,2687696.0,96952.0,844.0,112626.0,1209600.0,1419966.0,2419528.0,9526400.0,341060.0
25859,neg,106.0,1195822.0,1039156.0,922590.0,265068.0,593902.0,1209600.0,724646.0,741698.0,2372000.0,413120.0
25860,neg,2130706432.0,5123032.0,3239742.0,3059880.0,2424640.0,58052.0,1209600.0,981656.0,4657746.0,1052480.0,0.0
25863,neg,742.0,1531438.0,1244816.0,1032222.0,209672.0,1961434.0,1209600.0,899384.0,2243620.0,13680.0,10572160.0
25864,neg,530.0,425332.0,362104.0,2682.0,8778.0,195422.0,1209600.0,2660.0,671968.0,1400.0,0.0
25867,neg,3510.0,1379394.0,7023274.0,14502.0,2826900.0,5638.0,1209600.0,407824.0,4738668.0,7741820.0,0.0
25869,neg,618.0,1609912.0,1143102.0,1234900.0,1152688.0,2182450.0,1209600.0,383610.0,1911894.0,498660.0,1370950.0
25870,neg,558.0,0.0,3096592.0,0.0,0.0,0.0,1209600.0,0.0,0.0,360160.0,0.0
25871,neg,1090.0,1459962.0,941754.0,461260.0,13820.0,1689178.0,1209600.0,283664.0,1990304.0,9400.0,2586230.0
25874,neg,148.0,3502014.0,2213290.0,842126.0,3619746.0,3566424.0,1209600.0,597860.0,3386596.0,1276660.0,1558360.0
25877,neg,2062.0,1801638.0,1416810.0,393256.0,1822578.0,857982.0,1209600.0,410410.0,2344684.0,17540.0,1018320.0
25878,neg,326.0,997792.0,1040728.0,15394.0,5296.0,19332.0,1209600.0,284098.0,1567866.0,10520.0,0.0
25879,neg,284.0,1229790.0,1014500.0,1048358.0,155186.0,178890.0,1209600.0,183690.0,1722248.0,173060.0,28640380.0
25881,neg,244.0,1489086.0,870016.0,976166.0,63684.0,1683354.0,1209600.0,561610.0,1290772.0,16946660.0,351010.0
25883,neg,288.0,1575590.0,984142.0,1812248.0,1780.0,1722436.0,1209600.0,415428.0,1780060.0,352720.0,1653110.0
25884,neg,4472.0,3141028.0,2719680.0,6329448.0,1062.0,4159386.0,1209600.0,1296994.0,2004620.0,9530540.0,923010.0
25887,neg,2130706432.0,1191912.0,1197526.0,428106.0,650594.0,85146.0,1209600.0,880880.0,1897550.0,3546720.0,739970.0
25899,neg,874.0,1093050.0,937702.0,1572574.0,172982.0,1708806.0,1209600.0,603116.0,1759884.0,4926500.0,3585790.0
25901,neg,380.0,1497608.0,1464388.0,1057516.0,1319924.0,2268188.0,1209600.0,246022.0,1510728.0,2935600.0,11136500.0
25903,neg,2130706432.0,2954520.0,2392300.0,1514432.0,383292.0,73844.0,1209600.0,579554.0,4656576.0,17129680.0,12285490.0
25904,neg,774.0,1986428.0,1533870.0,1759120.0,368710.0,2326910.0,1209600.0,974472.0,1920832.0,1692680.0,44631520.0
25906,neg,546.0,6001326.0,5365966.0,6031636.0,2407712.0,70040.0,1209600.0,3085266.0,9320016.0,498020.0,10510410.0
25908,neg,444.0,3093188.0,2136802.0,2481304.0,681530.0,3188776.0,1209600.0,693148.0,3589942.0,26804160.0,1728650.0
25909,neg,2130706432.0,1381864.0,1097652.0,961808.0,486276.0,118054.0,1209600.0,649584.0,2001456.0,10481520.0,1056290.0
25913,neg,492.0,2118492.0,1314370.0,1706084.0,339302.0,2158402.0,1209600.0,600392.0,2455470.0,314560.0,40627030.0
25914,neg,1212.0,1986392.0,2265082.0,2468368.0,1112216.0,3400000.0,1209600.0,700578.0,3881704.0,292380.0,7529490.0
25915,neg,384.0,1544958.0,1258200.0,1213880.0,525360.0,70756.0,1209600.0,386880.0,2053336.0,27360.0,115550.0
25919,neg,46.0,635974.0,607926.0,851114.0,0.0,588160.0,1209600.0,312232.0,453922.0,2013140.0,333430.0
25923,neg,2130706434.0,2760712.0,2405038.0,1018462.0,2106892.0,793838.0,1209600.0,943224.0,3926186.0,8091940.0,995020.0
25927,neg,2086.0,3544234.0,7813950.0,0.0,14700350.0,1081970.0,1209600.0,3238066.0,1647696.0,88900.0,24560380.0
25928,neg,2130706434.0,2682056.0,2727046.0,1470614.0,1185868.0,3685312.0,1209600.0,1563890.0,5624690.0,21591400.0,1400650.0
25932,neg,2130706442.0,1796888.0,1263458.0,1307402.0,714662.0,134978.0,1209600.0,334408.0,2204930.0,6798740.0,8494090.0
25933,neg,126.0,1651758.0,1122566.0,1381690.0,246168.0,1947278.0,1209600.0,309444.0,1553464.0,1369300.0,657670.0
25936,neg,2130706432.0,2049098.0,1759248.0,1326506.0,1137554.0,38548.0,1209600.0,1078158.0,3504574.0,9336780.0,4347520.0
25940,neg,2130706432.0,1497722.0,1388222.0,3252660.0,34714.0,18564.0,1209600.0,352280.0,1723988.0,14663960.0,0.0
25944,neg,172.0,1379232.0,1440340.0,1791394.0,444466.0,2192320.0,1209600.0,655228.0,2723072.0,92500.0,42342420.0
25946,neg,266.0,1453734.0,1193650.0,303604.0,195234.0,1847268.0,1209600.0,255394.0,336524.0,5105360.0,5729620.0
25948,neg,114.0,1482604.0,1207560.0,1403662.0,244006.0,1461368.0,1209600.0,1055984.0,879754.0,5591840.0,1024090.0
25949,neg,2130706434.0,35432.0,1928980.0,508.0,798816.0,25026.0,1209600.0,217184.0,3612852.0,3694500.0,0.0
25951,neg,2130706432.0,1796824.0,1162194.0,942178.0,859264.0,31328.0,1209600.0,509372.0,2279196.0,5580500.0,2222620.0
25953,neg,84.0,1450558.0,1120016.0,1704776.0,261024.0,2040346.0,1209600.0,652374.0,2271280.0,4156620.0,1823360.0
25958,neg,330.0,3177928.0,2032554.0,327246.0,2882004.0,41874.0,1209600.0,892606.0,3490580.0,46760.0,3540730.0
25964,neg,1622.0,3331036.0,2104464.0,1717948.0,364508.0,3563880.0,1209600.0,814446.0,3872448.0,1429180.0,5702770.0
25966,neg,1386.0,1540276.0,1002896.0,981556.0,15884.0,1598212.0,1209600.0,297118.0,2172670.0,288460.0,37710770.0
25969,neg,226.0,1851680.0,1438712.0,983632.0,382968.0,2171686.0,1209600.0,415878.0,2494778.0,155620.0,4095390.0
25974,neg,184.0,1804918.0,1341916.0,1909588.0,637160.0,1931556.0,1209600.0,459318.0,2473818.0,171140.0,43964870.0
25975,neg,530.0,2228364.0,1503786.0,1197116.0,341162.0,2558394.0,1209600.0,492764.0,2661494.0,51480.0,10049710.0
25976,neg,876.0,1343986.0,1188798.0,533504.0,525860.0,1790404.0,1209600.0,938830.0,2231874.0,21600.0,995980.0
25977,neg,78.0,1772052.0,1260516.0,1658028.0,372358.0,1678076.0,1209600.0,141916.0,2264930.0,124660.0,837810.0
25978,neg,92.0,3171868.0,2194132.0,1663676.0,55870.0,3631686.0,1209600.0,1119736.0,2207048.0,309800.0,2930140.0
25983,neg,4076.0,1683140.0,1311950.0,530936.0,426404.0,1744802.0,1209600.0,542114.0,2117172.0,144640.0,1647680.0
25984,neg,4670.0,0.0,4766574.0,0.0,0.0,0.0,1209600.0,0.0,0.0,150340.0,6999070.0
25985,neg,2130706432.0,2380602.0,2070284.0,1861228.0,1167040.0,2865044.0,1209600.0,372258.0,4136074.0,13238620.0,1063960.0
25992,neg,228.0,1467520.0,1358118.0,1590808.0,433028.0,2333374.0,1209600.0,792910.0,2502420.0,309060.0,7960460.0
25996,neg,1666.0,1766252.0,1189200.0,1511460.0,624654.0,1233106.0,1209600.0,965034.0,2439958.0,8212020.0,6001850.0
25999,neg,642.0,805540.0,1326524.0,21974.0,1596926.0,76536.0,1209600.0,263794.0,2371342.0,1142620.0,48118340.0
26001,neg,666.0,1379544.0,1077280.0,768426.0,113710.0,1417462.0,1209600.0,507530.0,1782944.0,69180.0,1482950.0
26002,neg,136.0,1714658.0,1260408.0,2123326.0,27070.0,1235298.0,1209600.0,431012.0,1143522.0,2426120.0,327300.0
26003,neg,2060.0,4458664.0,16722680.0,833038.0,5060796.0,12071928.0,1209600.0,1242822.0,3639562.0,1681080.0,566331170.0
26008,neg,328.0,443768.0,3018260.0,354886.0,2447926.0,1843094.0,1209600.0,1710.0,4533784.0,20117520.0,4691710.0
26010,neg,60.0,445530.0,1476468.0,1982.0,1668976.0,13292.0,1209600.0,525684.0,2778254.0,4878640.0,12472640.0
26011,neg,1102.0,74.0,8182566.0,70.0,0.0,60.0,1209600.0,24.0,3882132.0,16690820.0,4604050.0
26012,neg,662.0,5146044.0,3370574.0,4878530.0,443688.0,6128512.0,1209600.0,1812936.0,6374642.0,19608440.0,40683600.0
26013,neg,370.0,948902.0,1533190.0,1890422.0,117310.0,2020388.0,1209600.0,906538.0,2459842.0,653500.0,11269710.0
26014,neg,250.0,1495804.0,1366058.0,1542930.0,222270.0,37960.0,1209600.0,404482.0,2271110.0,442280.0,341420.0
26015,neg,654.0,2331238.0,1816372.0,140862.0,1014.0,3088194.0,1209600.0,746438.0,2914608.0,1078620.0,1601310.0
26016,neg,1560.0,971960.0,1353276.0,2140146.0,569240.0,1145248.0,1209600.0,618090.0,2456580.0,156080.0,4592020.0
26017,neg,780.0,1560598.0,1168556.0,1425332.0,182804.0,1823978.0,1209600.0,860596.0,1927814.0,39940.0,5154050.0
